facilityName,type,state,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,primaryFuel,year,lat,lng
Colongra Power Station,F,NSW,14008.0,9242.0,6794.0,16036,0.66,Gas,2017,-33.2094402,151.5457289
Laverton North Power Station,F,VIC,79521.0,48775.0,3299.0,52074,0.61,Gas,2017,-37.8415283,144.787944
Lonsdale/Port Stanvac Power Station,F,SA,17818.0,9046.0,375.0,9421,0.51,Diesel,2017,-35.1102132,138.4909081
Snowy Hydro Ltd,F,NSW,5459820.0,1521.0,266620.0,268141,0.0,Hydro,2017,-31.2532183,146.921099
Valley Power,F,VIC,4109.0,3905.0,2982.0,6887,0.95,Gas,2017,-36.9847807,143.3906074
Moree Solar Farm,F,NSW,143225.0,,615.0,615,,Solar,2017,-29.56119339999999,149.8624335
Challicum Hills Wind Farm,F,VIC,127162.0,37.0,18.0,55,0.0,Wind,2017,-37.3887311,143.0775131
Clements Gap Wind Farm,F,SA,160728.0,55.0,0.0,55,0.0,Wind,2017,-33.4809608,138.0987163
Codrington Wind Farm,F,VIC,41482.0,17.0,,17,0.0,Wind,2017,-38.2727138,141.9730619
Eildon Pondage Hydro,F,VIC,8517.0,3.0,,3,0.0,Hydro,2017,-37.2425444,145.906002
Glenmaggie Hydro,F,VIC,10229.0,6.0,,6,0.0,Hydro,2017,-37.8758087,146.7174832
Ord Hydro,F,WA,212622.0,31.0,29.0,60,0.0,Hydro,2017,-16.1200015,128.738173
Portland Wind Farms,F,VIC,467950.0,68.0,,68,0.0,Wind,2017,-38.3644104,141.6251525
Taralga Wind Farm,F,NSW,288398.0,100.0,,100,0.0,Wind,2017,-34.4237104,149.8258649
The Drop Hydro,F,NSW,5364.0,6.0,,6,0.0,Hydro,2017,-35.7764688,145.7529468
William Hovell Hydro,F,VIC,5467.0,4.0,,4,0.0,Hydro,2017,-36.9252158,146.3894175
Yambuk Wind Farm,F,VIC,86713.0,20.0,,20,0.0,Wind,2017,-38.2991878,142.0269704
Barron Gorge Power Station,F,QLD,127770.0,205.0,732.0,937,0.01,Hydro,2017,-16.8509999,145.6468624
Kareeya Power Station,F,QLD,487803.0,72.0,669.0,741,0.0,Hydro,2017,-17.767023,145.5780181
Mackay Gas Turbine,F,QLD,390.0,494.0,2.0,496,1.27,Diesel,2017,-21.1446265,149.1589441
Mica Creek Power Station,F,QLD,5022.0,6513.0,1412.0,7925,1.3,Gas,2017,-20.7784961,139.489875
Stanwell Power Station,F,QLD,9267250.0,7960764.0,11166.0,7971930,0.86,Black Coal,2017,-23.5091325,150.3208166
Tarong Power Stations,F,QLD,12311031.0,10674877.0,37758.0,10712635,0.87,Black Coal,2017,-26.7813053,151.9144592
Vales Point Power Station,F,NSW,8130715.0,6903384.0,37724.0,6941108,0.85,Black Coal,2017,-33.1620493,151.5407221
Dry Creek Power Station,F,SA,9695.0,11602.0,404.0,12006,1.2,Gas,2017,-34.8474939,138.5818169
Mintaro Power Station,F,SA,29629.0,23034.0,129.0,23163,0.78,Gas,2017,-33.9181674,138.7232044
Port Lincoln Power Station,F,SA,2212.0,4015.0,386.0,4401,1.82,Diesel,2017,-34.7226381,135.8597449
Snuggery Power Station,F,SA,3197.0,3602.0,487.0,4089,1.13,Diesel,2017,-37.6641762,140.4157615
Kalgoorlie Power Station,F,WA,255819.0,145265.0,,145265,0.57,Gas,2017,-30.749,121.466
Kambalda Power Station,F,WA,259556.0,143358.0,,143358,0.55,Gas,2017,-31.1919033,121.6740952
Leinster Power Station,F,WA,313843.0,168384.0,,168384,0.54,Gas,2017,-27.9160232,120.6991024
Mt Keith Power Station,F,WA,378016.0,219180.0,,219180,0.58,Gas,2017,-27.281731,120.501701
Solomon Power Station,F,WA,273578.0,175216.0,,175216,0.64,Gas,2017,-22.1129862,117.8827311
South Hedland Power Station,F,WA,69614.0,38842.0,,38842,0.56,Gas,2017,-20.4293262,118.5442718
Cocos Keeling Islands - Home Island Generation,F,WA,2511.0,1757.0,,1757,0.7,Liquid Fuel,2017,-27.6728168,121.6283098
Cocos Keeling Islands - West Island Generation,F,WA,2523.0,1896.0,,1896,0.75,Liquid Fuel,2017,-16.8562618,122.1135665
Utilities Production and Supply,F,WA,33088.0,41695.0,,41695,1.26,Gas,2017,-27.6728168,121.6283098
Cathedral Rocks Wind Farm,F,SA,153042.0,48.0,136.0,184,0.0,Wind,2018,-34.8650514,135.5967417
Gunning Wind Farm,F,NSW,167150.0,44.0,205.0,249,0.0,Wind,2018,-34.6905625,149.4270092
Mt Gellibrand Wind Farm,F,VIC,1200.0,0.0,22.0,22,0.0,Wind,2018,-38.2579656,143.7995697
Waubra Wind Farm,F,VIC,643798.0,132.0,966.0,1098,0.0,Wind,2018,-37.3946388,143.6386011
Banimboola Hydro,F,VIC,3080.0,4.0,59.0,63,0.0,Hydro,2018,-36.5335771,147.4603458
Bayswater Power Station,F,NSW,15545800.0,13705014.0,20951.0,13725965,0.88,Black Coal,2018,-32.3838413,150.9522752
Bogong Power Station,F,VIC,80801.0,82.0,852.0,934,0.0,Hydro,2018,-36.8057885,147.2281158
Broken Hill Solar Plant,F,NSW,130707.0,78.0,345.0,423,0.0,Solar,2018,-31.9810692,141.3900911
Burrendong Hydro,F,NSW,36227.0,1.0,36.0,37,0.0,Hydro,2018,-32.68234,149.169464
Clover Hydro,F,VIC,54392.0,2.0,268.0,270,0.0,Hydro,2018,-36.9847807,143.3906074
Coopers Cogeneration,F,SA,23536.0,17445.0,64.0,17509,0.74,Gas,2018,-30.0002315,136.2091547
Copeton Hydro,F,NSW,41257.0,1.0,43.0,44,0.0,Hydro,2018,-29.8861564,150.8934134
Dartmouth Hydro,F,VIC,56003.0,1.0,636.0,637,0.0,Hydro,2018,-36.5324694,147.4961766
Eildon Hydro,F,VIC,185794.0,13.0,667.0,680,0.0,Hydro,2018,-37.2341601,145.9083365
Glenbawn Hydro,F,NSW,19603.0,0.0,11.0,11,0.0,Hydro,2018,-32.1080329,150.985732
Glenorchy Landfill Generation,F,TAS,9163.0,517.0,1.0,518,0.06,Landfill Gas,2018,-42.833056,147.275833
Hallett (Stage 1) Wind Farm,F,SA,312833.0,96.0,191.0,287,0.0,Wind,2018,-33.4113253,138.8927621
Hallett (Stage 2) Wind Farm,F,SA,250407.0,71.0,158.0,229,0.0,Wind,2018,-33.4113253,138.8927621
Hallett (Stage 4) Wind Farm,F,SA,474486.0,152.0,377.0,529,0.0,Wind,2018,-33.4113253,138.8927621
Hallett (Stage 5) Wind Farm,F,SA,161690.0,62.0,224.0,286,0.0,Wind,2018,-33.4113253,138.8927621
Hobart Landfill Generation,F,TAS,6231.0,358.0,1.0,359,0.06,Landfill Gas,2018,-42.8826055,147.3257196
Hunter Valley Gas Turbines,F,NSW,854.0,1037.0,932.0,1969,1.21,Gas,2018,-32.1932173,151.700565
Kemps Creek Landfill Generation,F,NSW,13058.0,633.0,18.0,651,0.05,Landfill Gas,2018,-33.8805637,150.7927925
Kincumber Landfill Generation,F,NSW,2108.0,142.0,19.0,161,0.07,Landfill Gas,2018,-33.4689844,151.3898882
Liddell Power Station,F,NSW,8518683.0,7799843.0,40396.0,7840239,0.92,Black Coal,2018,-32.4115859,150.9970294
Loy Yang Power Station and Mine,F,VIC,16951912.0,19861938.0,245177.0,20107115,1.17,Brown Coal,2018,-38.2537069,146.5756631
Macarthur Wind Farm,F,VIC,1047497.0,434.0,2823.0,3257,0.0,Wind,2018,-38.0490795,142.1915163
McKay Creek Hydro,F,VIC,99423.0,6.0,4693.0,4699,0.0,Hydro,2018,-36.8584393,147.2349767
Moranbah Power Station,F,QLD,54918.0,33547.0,28.0,33575,0.61,Coal Seam Methane,2018,-22.0060858,148.0398332
Nyngan Solar Plant,F,NSW,250736.0,150.0,763.0,913,0.0,Solar,2018,-31.5662057,147.0707349
Oaklands Hill Wind Farm,F,VIC,188287.0,79.0,615.0,694,0.0,Wind,2018,-37.683252,142.551115
Pindari Hydro,F,NSW,3603.0,0.0,22.0,22,0.0,Hydro,2018,-31.2532183,146.921099
Rockingham Landfill Generation,F,WA,23446.0,1472.0,8.0,1480,0.06,Landfill Gas,2018,-32.2780969,115.7351399
Rubicon Hydro Scheme,F,VIC,41919.0,1.0,38.0,39,0.0,Hydro,2018,-37.32715779999999,145.8605406
Shoalhaven Landfill Generation,F,NSW,1752.0,80.0,5.0,85,0.05,Landfill Gas,2018,-35.0810677,150.4892292
Somerton Power Station,F,VIC,85418.0,61440.0,1851.0,63291,0.72,Gas,2018,-37.6314781,144.9529872
Torrens Island Power Station,F,SA,2797853.0,1566914.0,14293.0,1581207,0.56,Gas,2018,-34.8066718,138.5232577
Wattle Point Wind Farm,F,SA,271585.0,47.0,172.0,219,0.0,Wind,2018,-35.1117422,137.7212617
Werribee Biogas Generator,F,VIC,64261.0,3088.0,1157.0,4245,0.05,Biogas,2018,-37.89971970000001,144.6642029
West Kiewa Hydro,F,VIC,153665.0,0.0,1272.0,1272,0.0,Hydro,2018,-36.76676391224942,147.1703968224731
Wilpena Pound Solar Generation,F,SA,874.0,686.0,0.0,686,0.78,Solar,2018,-31.5606299,138.57523
Woy Woy Landfill Generation,F,NSW,7616.0,464.0,10.0,474,0.06,Landfill Gas,2018,-33.4887953,151.3259426
Yarrawonga Hydro,F,VIC,37318.0,1.0,39.0,40,0.0,Hydro,2018,-36.0260723,146.0003241
Alinta Pinjarra Generation Facility,F,WA,2155606.0,1410220.0,333.0,1410553,0.65,Gas,2018,-32.6298522,115.8734939
Diamantina Power Station,F,QLD,1601458.0,656824.0,114.0,656938,0.41,Gas,2018,-20.7830295,139.4829711
Emu Downs Solar Farm,F,WA,27058.0,0.0,33.0,33,0.0,Solar,2018,-30.48468,115.415795
Emu Downs Wind Farm,F,WA,240195.0,63.0,333.0,396,0.0,Wind,2018,-30.4756515,115.381241
Braemar 2 Power Station,F,QLD,257199.0,154004.0,4349.0,158353,0.6,Coal Seam Methane,2018,-27.113373,150.9055138
Karratha Power Station,F,WA,78924.0,63575.0,146.0,63721,0.81,Gas,2018,-20.7336955,116.8447057
Osborne facility,F,SA,1319623.0,542289.0,367.0,542656,0.41,Gas,2018,-34.7963003,138.5015491
Facility,F,VIC,627092.0,17.0,1690.0,1707,0.0,Wind,2018,-36.9847807,143.3906074
Smithfield Power Partnership,F,NSW,71994.0,35045.0,64.0,35109,0.49,Gas,2018,-33.8535722,150.9406861
Bald Hills Wind Farm Pty Ltd,F,VIC,362986.0,105.0,822.0,927,0.0,Wind,2018,-38.7478299,145.9494813
New Gullen Range Wind Farm Pty Ltd,F,NSW,506947.0,52.0,179.0,231,0.0,Wind,2018,-33.863638,151.2049168
Yarnima Power Station,F,WA,726011.0,309875.0,0.0,309875,0.43,Gas,2018,-23.3435575,119.7109647
Bluewaters Power 1,F,WA,1610263.0,1440940.0,3278.0,1444218,0.89,Black Coal,2018,-31.9535601,115.8517887
Bluewaters Power 2,F,WA,1731278.0,1521195.0,1138.0,1522333,0.88,Black Coal,2018,-31.9535601,115.8517887
Enwave Central Park Pty Ltd,F,NSW,2150.0,2857.0,0.0,2857,1.33,Gas,2018,-34.5549268,150.7919187
Enwave Mascot Pty Ltd,F,NSW,29020.0,15273.0,1870.0,17143,0.53,Gas,2018,-33.9285775,151.1871697
Callide B Power Station,F,QLD,5505031.0,5063694.0,39846.0,5103540,0.92,Black Coal,2018,-24.2927187,150.4933758
Kogan Creek Power Station,F,QLD,5254593.0,4354532.0,6154.0,4360686,0.83,Black Coal,2018,-26.9146137,150.746994
Wivenhoe Power Station,F,QLD,35922.0,35.0,57660.0,57695,0.0,Hydro,2018,-22.575197,144.0847926
Canunda Wind Farm,F,SA,130440.0,13.0,20.0,33,0.0,Wind,2018,-37.6613687,140.2531151
Broadwater Power Plant,F,NSW,235267.0,7418.0,725.0,8143,0.03,Bagasse,2018,-29.0145838,153.4300366
Condong Power Plant,F,NSW,215118.0,6020.0,679.0,6699,0.03,Bagasse,2018,-28.3117883,153.4363815
Facility,F,VIC,80286.0,5.0,78.0,83,0.0,Wind,2018,-36.9847807,143.3906074
White Rock Wind Farm Pty Ltd,F,NSW,346036.0,64.0,775.0,839,0.0,Wind,2018,-31.2532183,146.921099
Cue Town Powerstation,F,WA,2980.0,2060.0,0.0,2060,0.69,Diesel,2018,-27.4245191,117.8969772
Meekatharra Town Powerstation,F,WA,6728.0,4610.0,0.0,4610,0.69,Diesel,2018,-26.5956611,118.4935984
Mt Magnet Town Powerstation,F,WA,3816.0,2140.0,0.0,2140,0.56,Gas,2018,-28.0652329,117.8487476
Norseman Gold Power Station,F,WA,4323.0,3213.0,0.0,3213,0.74,Diesel,2018,-32.1976369,121.7789566
Sandstone Town Powerstation,F,WA,684.0,528.0,0.0,528,0.77,Diesel,2018,-27.9879426,119.2979738
Wiluna Town Powerstation,F,WA,2424.0,1706.0,0.0,1706,0.7,Diesel,2018,-26.5943011,120.227356
Yalgoo Town Powerstation,F,WA,1021.0,760.0,0.0,760,0.74,Diesel,2018,-28.3508702,116.7658255
Cullerin Range Wind Farm,F,NSW,112691.0,28.0,82.0,110,0.0,Wind,2018,-34.8180225,149.399069
Collgar Wind Farm,F,WA,715500.0,388.0,590.0,978,0.0,Wind,2018,-31.9509006,115.8496117
Boco Rock Wind Farm Pty Ltd,F,NSW,372019.0,365.0,784.0,1149,0.0,Wind,2018,-33.862282,151.2078801
Royalla Solar Farm,F,ACT,39208.0,0.0,181.0,181,0.0,Solar,2018,-35.4897929,149.1430018
Glennies Creek WCMG Power Station,F,NSW,77305.0,40154.0,10.0,40164,0.52,Waste Coal Mine Gas,2018,-32.4612156,151.1069328
Oaky Creek II WCMG Power Station,F,QLD,105132.0,55021.0,36.0,55057,0.52,Waste Coal Mine Gas,2018,-28.1913043,152.9375365
Oaky Creek WCMG Power Station,F,QLD,133669.0,68525.0,67.0,68592,0.51,Waste Coal Mine Gas,2018,-28.1913043,152.9375365
Tahmoor WCMG Power Station,F,NSW,32959.0,18916.0,7.0,18923,0.57,Waste Coal Mine Gas,2018,-34.2246566,150.5929466
Appin CSM Power Station,F,NSW,99470.0,72992.0,642.0,73634,0.73,Waste Coal Mine Gas,2018,-34.200914,150.7874904
Tower CSM Power Station,F,NSW,187708.0,143209.0,216.0,143425,0.76,Waste Coal Mine Gas,2018,-31.2532183,146.921099
German Creek CMM Power Station,F,QLD,303192.0,160344.0,29.0,160373,0.53,Waste Coal Mine Gas,2018,-25.47614107456473,152.8968730508393
Mugga Lane LFG Power Station,F,ACT,31706.0,2013.0,1.0,2014,0.06,Landfill Gas,2018,-35.3739879,149.1324352
West Belconnen LFG Power Station,F,ACT,2089.0,146.0,14.0,160,0.07,Landfill Gas,2018,-35.2400016,149.0672995
Belrose LFG Power Station,F,NSW,2280.0,185.0,0.0,185,0.08,Landfill Gas,2018,-33.72828990000001,151.2179132
Eastern Creek LFG Power Station,F,NSW,8891.0,519.0,7.0,526,0.06,Landfill Gas,2018,-33.8102184,150.85064
Grange Avenue LFG Power Station,F,NSW,5466.0,326.0,3.0,329,0.06,Landfill Gas,2018,-33.701442,150.8513512
Jack's Gully LFG Power Station,F,NSW,12837.0,799.0,1.0,800,0.06,Landfill Gas,2018,-30.77061538644708,152.4718795408291
Lucas Heights 1 LFG Power Station,F,NSW,13973.0,896.0,4.0,900,0.06,Landfill Gas,2018,-34.0506403,150.9872444
Lucas Heights 2 LFG Power Station,F,NSW,101074.0,6379.0,2.0,6381,0.06,Landfill Gas,2018,-34.0506403,150.9872444
Browns Plains LFG Power Station,F,QLD,13732.0,873.0,2.0,875,0.06,Landfill Gas,2018,-27.6624358,153.0527734
Roghan Road LFG Power Station,F,QLD,962.0,64.0,43.0,107,0.07,Landfill Gas,2018,-27.3408691,153.0398998
Wingfield 1 LFG Power Station,F,SA,15786.0,1000.0,1.0,1001,0.06,Landfill Gas,2018,-34.8413535,138.54613
Wingfield 2 LFG Power Station,F,SA,14824.0,939.0,1.0,940,0.06,Landfill Gas,2018,-34.8413535,138.54613
Berwick LFG Power Station,F,VIC,12046.0,779.0,318.0,1097,0.06,Landfill Gas,2018,-38.0309443,145.3437469
Broadmeadows LFG Power Station,F,VIC,13299.0,855.0,97.0,952,0.06,Landfill Gas,2018,-37.6858788,144.9246674
Brooklyn LFG Power Station,F,VIC,11216.0,704.0,3.0,707,0.06,Landfill Gas,2018,-37.8173492,144.8465361
Clayton LFG Power Station,F,VIC,84204.0,4717.0,339.0,5056,0.06,Landfill Gas,2018,-37.9145479,145.127492
Corio LFG Power Station,F,VIC,7471.0,480.0,4.0,484,0.06,Landfill Gas,2018,-38.0741708,144.3585808
Springvale LFG Power Station,F,VIC,12116.0,782.0,9.0,791,0.06,Landfill Gas,2018,-37.9487211,145.1529433
McArthur River Power Station,F,NT,279819.0,134067.0,0.0,134067,0.48,Gas,2018,-16.11427123151219,136.3288903783971
Pine Creek A Power Station,F,NT,165108.0,83976.0,0.0,83976,0.51,Gas,2018,-13.8226918,131.8344229
Broome LNG Power Station,F,WA,138956.0,77494.0,28.0,77522,0.56,Gas,2018,-17.96182,122.236998
Derby LNG Power Station,F,WA,33728.0,19928.0,0.0,19928,0.59,Gas,2018,-17.309288,123.6401839
Fitzroy Crossing LNG Power Station,F,WA,14826.0,9437.0,0.0,9437,0.64,Gas,2018,-18.19797,125.5670892
Halls Creek LNG Power Station,F,WA,11470.0,7253.0,0.0,7253,0.63,Gas,2018,-18.2229842,127.6701399
Looma NGD Power Station,F,WA,2539.0,2065.0,0.0,2065,0.81,Diesel,2018,-18.0398016,124.1493803
Grosvenor 1 WCMG Power Station,F,QLD,158920.0,86036.0,23.0,86059,0.54,Waste Coal Mine Gas,2018,-25.4280672,151.1771816
Grosvenor 2 WCMG Power Station,F,QLD,87884.0,48241.0,18.0,48259,0.55,Waste Coal Mine Gas,2018,-25.4280672,151.1771816
Moranbah North CMM Power Station,F,QLD,507845.0,260078.0,0.0,260078,0.51,Waste Coal Mine Gas,2018,-21.8853292,147.9657585
Albany Wind Farm,F,WA,92682.0,12.0,10.0,22,0.0,Wind,2018,-35.0658656,117.7996621
Bremer Bay Wind Diesel Power Station,F,WA,1658.0,63.0,3.0,66,0.04,Wind,2018,-34.3928168,119.378766
Cockburn Power Station,F,WA,118035.0,45893.0,0.0,45893,0.39,Gas,2018,-32.2003779,115.7740725
Collie Power Station,F,WA,2031944.0,1842676.0,6017.0,1848693,0.91,Black Coal,2018,-33.341898,116.2622544
Coral Bay Wind Diesel Power Station,F,WA,3542.0,1592.0,0.0,1592,0.45,Wind,2018,-23.1422976,113.7723112
Denham Wind Farm,F,WA,1363.0,0.0,1.0,1,0.0,Wind,2018,-25.9282531,113.5398582
Esperance Wind Farm,F,WA,15779.0,1.0,5.0,6,0.0,Wind,2018,-33.8613953,121.8912724
Greenough River Solar Farm,F,WA,21815.0,0.0,113.0,113,0.0,Solar,2018,-28.9038103,115.1115641
Hopetoun Wind Diesel Power Station,F,WA,4663.0,2134.0,0.0,2134,0.46,Wind,2018,-33.9216173,120.1350156
Kalbarri Wind Farm,F,WA,3158.0,0.0,1.0,1,0.0,Wind,2018,-27.8983075,114.1945476
Kalgoorlie Gas Turbine Station,F,WA,1411.0,1402.0,0.0,1402,0.99,Gas,2018,-30.749,121.466
Kwinana Power Station,F,WA,783282.0,429463.0,301.0,429764,0.55,Gas,2018,-32.2002686,115.7759049
Muja Power Station,F,WA,4399617.0,3979427.0,3236.0,3982663,0.9,Black Coal,2018,-33.446204,116.3065633
Mungarra Gas Turbine Station,F,WA,19284.0,15542.0,0.0,15542,0.81,Gas,2018,-22.6849341,117.7945579
Pinjar Gas Turbine Station,F,WA,570219.0,446643.0,0.0,446643,0.78,Gas,2018,-31.62058739999999,115.8208094
Ravensthorpe Power Station,F,WA,214.0,146.0,0.0,146,0.68,Diesel,2018,-33.5817351,120.0470727
Ardyaloon Facility,F,WA,1962.0,1420.0,0.0,1420,0.72,Diesel,2018,-16.4469782,123.0597129
Beagle Bay Facility,F,WA,1752.0,1263.0,0.0,1263,0.72,Diesel,2018,-16.9830116,122.6651831
Bidyadanga Facility,F,WA,2876.0,2117.0,0.0,2117,0.74,Diesel,2018,-18.6847951,121.7798344
Coober Pedy Facility,F,SA,17526.0,2913.0,0.0,2913,0.17,Wind,2018,-29.013516,134.7544219
Djarindjin Facility,F,WA,1923.0,1390.0,0.0,1390,0.72,Diesel,2018,-16.514329,122.895699
Gascoyne Facility,F,WA,736.0,586.0,0.0,586,0.8,Diesel,2018,-24.5453479,115.2837585
Laverton Facility,F,WA,4130.0,3064.0,0.0,3064,0.74,Diesel,2018,-28.6257407,122.4018661
Leonora Facility,F,WA,8228.0,6248.0,0.0,6248,0.76,Gas,2018,-28.8815658,121.3308768
Menzies Facility,F,WA,664.0,538.0,0.0,538,0.81,Diesel,2018,-29.6935942,121.0289555
Warmun Facility,F,WA,2652.0,1976.0,0.0,1976,0.75,Diesel,2018,-17.029704,128.2108177
Barcaldine Power Station Facility,F,QLD,845.0,4706.0,0.0,4706,5.57,Gas,2018,-23.5523795,145.3140957
Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,871.0,496.0,198.0,694,0.57,Diesel,2018,-27.981644,152.9673844
Energy Impact - Generation - Facility,F,QLD,546.0,384.0,0.0,384,0.7,Diesel,2018,-22.575197,144.0847926
Hallett Power Station,F,SA,19823.0,18782.0,1853.0,20635,0.95,Gas,2018,-33.3522796,138.7536186
Jeeralang Power Station,F,VIC,122454.0,93370.0,6720.0,100090,0.76,Gas,2018,-38.3670385,146.4391023
Mt Piper Power Station,F,NSW,7864293.0,6823827.0,17475.0,6841302,0.87,Black Coal,2018,-33.358008,150.0320006
Newport Power Station,F,VIC,1018557.0,538108.0,21410.0,559518,0.53,Gas,2018,-37.8411815,144.8944409
Tallawarra Power Station,F,NSW,1468603.0,545668.0,4717.0,550385,0.37,Gas,2018,-34.5248325,150.8065789
Waterloo Wind Farm,F,SA,91529.0,6.0,29.0,35,0.0,Wind,2018,-34.00106030000001,138.9110041
Yallourn Power Station,F,VIC,10238920.0,13671954.0,184359.0,13856313,1.34,Brown Coal,2018,-38.1814386,146.3479385
Newgen Neerabup Power Station,F,WA,254551.0,154221.0,2726.0,156947,0.61,Gas,2018,-31.6711775,115.801039
Oakey Power Station,F,QLD,74582.0,47231.0,2049.0,49280,0.63,Gas,2018,-27.4182658,151.6810198
Esperance Power Station,F,WA,69350.0,55006.0,0.0,55006,0.79,Gas,2018,-33.8613953,121.8912724
Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,105.0,433.0,182.0,615,4.12,Diesel,2018,-31.9595859,141.4608138
Exmouth Power Station Pty Ltd,F,WA,25158.0,17343.0,0.0,17343,0.69,Gas,2018,-21.9464819,114.1249463
Solomon Power Station,F,WA,185115.0,115169.0,0.0,115169,0.62,Gas,2018,-22.1129862,117.8827311
Kidston Solar One - Solar – Qld,F,QLD,52980.0,0.0,0.0,0,0.0,Solar,2018,-18.889097,144.138785
Parkeston Power Station,F,WA,165342.0,92650.0,0.0,92650,0.56,Gas,2018,-30.7269451,121.4974951
Wyangala A,F,NSW,60529.0,0.0,0.0,0,0.0,Hydro,2018,-33.9625881,148.9543394
Wyangala B,F,NSW,3026.0,0.0,0.0,0,0.0,Hydro,2018,-33.9625881,148.9543394
Bastyan Hydro Power Station,F,TAS,359273.0,0.0,23.0,23,0.0,Hydro,2018,-41.7360047,145.5318835
Butlers Gorge Hydro Power Station,F,TAS,80281.0,0.0,0.0,0,0.0,Hydro,2018,-42.28059469999999,146.3151456
Catagunya Hydro Power Station,F,TAS,231698.0,0.0,21.0,21,0.0,Hydro,2018,-42.4523344,146.5978522
Cethana Hydro Power Station,F,TAS,426438.0,0.0,276.0,276,0.0,Hydro,2018,-41.4798866,146.147545
Cluny Hydro Power Station,F,TAS,18213.0,0.0,40.0,40,0.0,Hydro,2018,-42.0409059,146.8087322
Devils Gate Hydro Power Station,F,TAS,297186.0,0.0,20.0,20,0.0,Hydro,2018,-41.3429983,146.2686841
Fisher Hydro Power Station,F,TAS,235619.0,0.0,0.0,0,0.0,Hydro,2018,-42.0409059,146.8087322
Flinders Island Power Station,F,TAS,4758.0,1899.0,7.0,1906,0.4,Wind,2018,-40.1163649,148.0288719
Gordon Hydro Power Station,F,TAS,1019723.0,0.0,59.0,59,0.0,Hydro,2018,-43.26312830000001,147.2389971
John Butters Hydro Power Station,F,TAS,571646.0,0.0,334.0,334,0.0,Hydro,2018,-42.1548711,145.5345778
King Island Power Station,F,TAS,13230.0,4199.0,0.0,4199,0.32,Wind,2018,-39.87534770000001,143.9370758
Lake Echo Hydro Power Station,F,TAS,59262.0,0.0,13.0,13,0.0,Hydro,2018,-42.1581419,146.6456158
Lake Margaret Lower Hydro Power station,F,TAS,15544.0,0.0,2.0,2,0.0,Hydro,2018,-42.004734,145.5437696
Lake Margaret Upper Hydro Power Station,F,TAS,45386.0,0.0,8.0,8,0.0,Hydro,2018,-42.0039252,145.5442864
Lemonthyme Hydro Power Station,F,TAS,299651.0,0.0,36.0,36,0.0,Hydro,2018,-41.5198249,146.0996551
Liapootah Hydro Power Station,F,TAS,415980.0,0.0,57.0,57,0.0,Hydro,2018,-42.3182578,146.4726908
Mackintosh Hydro Power Station,F,TAS,394053.0,0.0,113.0,113,0.0,Hydro,2018,-42.0409059,146.8087322
Meadowbank Hydro Power Station,F,TAS,181352.0,0.0,16.0,16,0.0,Hydro,2018,-42.6362629,146.8488872
Paloona Hydro Power Station,F,TAS,135894.0,0.0,12.0,12,0.0,Hydro,2018,-41.2581401,146.2699943
Parangana Hydro Power Station,F,TAS,3057.0,0.0,0.0,0,0.0,Hydro,2018,-41.630016,146.2200452
Poatina Hydro Power Station,F,TAS,1214186.0,0.0,854.0,854,0.0,Hydro,2018,-41.7958243,146.9610493
Reece Hydro Power Station,F,TAS,1055838.0,0.0,1271.0,1271,0.0,Hydro,2018,-41.725106,145.1349868
Repulse Hydro Power Station,F,TAS,119600.0,0.0,13.0,13,0.0,Hydro,2018,-42.528477,146.5060043
Rowallan Hydro Power Station,F,TAS,39315.0,0.0,2.0,2,0.0,Hydro,2018,-42.0409059,146.8087322
Tamar Valley Power Station,F,TAS,846527.0,353924.0,987.0,354911,0.42,Gas,2018,-41.1399392,146.9056309
Tarraleah Hydro Power Station,F,TAS,579019.0,0.0,85.0,85,0.0,Hydro,2018,-42.301225,146.4503471
Tods Corner Hydro Power Station,F,TAS,1763.0,0.0,7.0,7,0.0,Hydro,2018,-41.9695227,146.796318
Trevallyn Hydro Power Station,F,TAS,353391.0,0.0,47.0,47,0.0,Hydro,2018,-41.43540950000001,147.1197143
Tribute Hydro Power Station,F,TAS,248106.0,0.0,45.0,45,0.0,Hydro,2018,-42.0409059,146.8087322
Tungatinah Hydro Power Station,F,TAS,542810.0,0.0,107.0,107,0.0,Hydro,2018,-42.2967833,146.4566074
Wayatinah Hydro Power Station,F,TAS,336443.0,0.0,33.0,33,0.0,Hydro,2018,-42.3886455,146.4997426
Wilmot Hydro Power Station,F,TAS,119482.0,0.0,32.0,32,0.0,Hydro,2018,-41.388836,146.1772087
Alinta Wind Farm,F,WA,323399.0,70.0,692.0,762,0.0,Wind,2018,-28.9024923,114.8927165
Capital East Solar Farm,F,NSW,172.0,0.0,5.0,5,0.0,Solar,2018,-31.2532183,146.921099
Capital Wind Farm,F,NSW,384111.0,143.0,852.0,995,0.0,Wind,2018,-35.1878487,149.5241353
