facility_code,facility_name,lat,lng,timestamp,power_value,emission_value,price_per_mwh,demand_mw,state,fuel_list
WANDSF,Wandoan,-26.263564,149.772243,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,QLD,"['Solar', 'Solar']"
WARWSF,Warwick,-28.18321,152.066792,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,QLD,['Solar']
WATERLWF,Waterloo,-33.991095,138.915723,2025-10-24T14:55:00,4.4,0.0,136.706,19473.71,SA,"['Wind', 'Solar']"
WAUBRAWF,Waubra,-37.357979,143.5926,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,VIC,['Wind']
WELLSF1,Wellington,-32.5207,148.9675,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,NSW,['Solar']
WEMENSF1,Wemen,-34.80259,142.543348,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,VIC,['Solar']
WHITSF,Whitsunday,-20.537259,147.80475,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,QLD,['Solar']
WINTSF1,Winton,-36.499695,146.114554,2025-10-24T14:55:00,0.07,0.0,136.706,19473.71,VIC,"['Solar', 'Solar']"
WIVENHOE,Wivenhoe,-27.372224,152.632362,2025-10-24T14:55:00,162.65,0.0,136.706,19473.71,QLD,['Hydro']
WKIEWA,West Kiewa,-36.759674,147.186082,2025-10-24T14:55:00,29.9,0.0,136.706,19473.71,VIC,['Hydro']
WOODLWN,Woodlawn,-35.081675,149.570511,2025-10-24T14:55:00,0.8130000000000001,0.0,136.706,19473.71,NSW,['Wind']
WOOLGSF,Woolooga,-26.084522,152.441226,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,QLD,['Solar']
WOOLNTH1,Woolnorth,-40.736375,144.694821,2025-10-24T14:55:00,35.76,0.0,136.706,19473.71,TAS,['Wind']
WPWF,Wattle Point,-35.11541,137.718672,2025-10-24T14:55:00,9.5,0.0,136.706,19473.71,SA,['Wind']
WRSF1,White Rock Solar Farm,-29.763292,151.552402,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,NSW,['Solar']
WSTWYSF,West Wyalong,-33.795635,147.314545,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,NSW,['Solar']
WUNUSF,Wunghnu,-36.164387,145.403731,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,VIC,['Solar']
WYASF,Wyalong,-33.804939,147.295155,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,NSW,['Solar']
YABULU,Townsville,-19.200374,146.618265,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,QLD,"['Gas', 'Coal Seam Methane', 'Solar', 'Solar']"
YAMBUK,Yambuk,-38.305278,142.018439,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,VIC,['Wind']
YARANSF,Yarranlea,-27.708939,151.532696,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,QLD,['Solar']
YSWF,Yaloak South,-37.716474,144.241947,2025-10-24T14:55:00,0.0,0.0,136.706,19473.71,VIC,['Wind']
0TARONGBESS,Tarong,-26.780051,151.912068,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Black Coal']
AGLHAL,Hallett,-33.34931,138.752633,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,SA,"['Wind', 'Gas/Diesel', 'Gas']"
ANGASTON,Angaston,-34.503948,139.024296,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,SA,"['Liquid Fuel', 'Diesel']"
AVLSF,Avonlie,-34.919115,146.60954,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
B2PS,Braemar 2,-27.109873,150.907653,2025-10-24T15:00:00,111.0932,6.4193,0.0,19465.58,QLD,['Coal Seam Methane']
BALBESS,Ballarat,-37.567452,143.852741,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,"['Landfill Gas', 'Solar', 'Solar', 'Solar']"
BANGOWF,Bango,-34.767208,148.921499,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Wind']
BANNSP,Bannerton,-34.67263,142.750362,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Solar']
BARCALDN,Barcaldine,-23.552171,145.314851,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,"['Gas', 'Solar']"
BARCSF,Barcaldine,-23.547333,145.318972,2025-10-24T15:00:00,0.1,0.0,0.0,19465.58,QLD,"['Gas', 'Solar']"
BARKIPS,Barker Inlet,-34.804,138.524,2025-10-24T15:00:00,140.26,6.8447,0.0,19465.58,SA,['Gas']
BASTYAN,Bastyan,-41.736231,145.531589,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,TAS,['Hydro']
BAYSW,Bayswater,-32.393502,150.953963,2025-10-24T15:00:00,1345.6015,99.6544,0.0,19465.58,NSW,['Black Coal']
BERYLSF,Beryl,-32.347501,149.460738,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
BHILLGT,Broken Hill,-31.986313,141.42062,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,"['Solar', 'Diesel']"
BHWF,Bald Hills,-38.758189,145.956062,2025-10-24T15:00:00,9.199,0.0,0.0,19465.58,VIC,['Wind']
BIALAWF,Biala,-34.587836,149.369848,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Wind']
BNGSF1,Bungala One,-32.423316,137.841798,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,SA,['Solar']
BNGSF2,Bungala Two,-32.406993,137.840933,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,SA,['Solar']
BOCOROCK,Boco Rock,-36.574527,149.124863,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Wind']
BOLIVAR,Bolivar,-34.495482,138.387641,2025-10-24T15:00:00,0.04,0.0,0.0,19465.58,SA,['Gas']
BOLIVPS,Bolivar,-34.7772,138.5826,2025-10-24T15:00:00,0.0,1.0566,0.0,19465.58,SA,['Gas']
BOMENSF,Bomen,-35.0486,147.4439,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
BRAEMARA,Braemar,-27.111669,150.907647,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Coal Seam Methane']
BROKENH,Broken Hill,-31.988905,141.391547,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,"['Solar', 'Diesel']"
BRYB1WF1,Berrybank,-37.980741,143.472217,2025-10-24T15:00:00,4.3519,0.0,0.0,19465.58,VIC,['Wind']
BUTLERSG,Butlers Gorge,-42.267107,146.262127,2025-10-24T15:00:00,11.0,0.0,0.0,19465.58,TAS,['Hydro']
BWTR1,Broadwater,-29.016483,153.445756,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,"['Bagasse', 'Wood']"
CALLIDEC1,Callide C,-24.347222,150.608611,2025-10-24T15:00:00,418.55,30.9276,0.0,19465.58,QLD,['Black Coal']
CANUNDA1,Canunda,-37.698303,140.383633,2025-10-24T15:00:00,6.8079,0.0,0.0,19465.58,SA,['Wind']
CAPBES,Capital,-35.339434,149.216065,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,"['Solar', 'Wind', 'Solar', 'Solar']"
CAPTL_WF,Capital,-35.123534,149.500249,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,"['Solar', 'Wind', 'Solar', 'Solar']"
CATHROCK,Cathedral Rocks,-34.848741,135.592649,2025-10-24T15:00:00,55.9,0.0,0.0,19465.58,SA,['Wind']
CETHANA,Cethana,-41.479852,146.134472,2025-10-24T15:00:00,73.037,0.0,0.0,19465.58,TAS,['Hydro']
CHALLWF,Challicum Hills,-37.395466,143.10459,2025-10-24T15:00:00,3.2,0.0,0.0,19465.58,VIC,['Wind']
CHBESS,Chinchilla,-26.918551,150.745399,2025-10-24T15:00:00,150.1694,0.0,0.0,19465.58,QLD,['Battery']
CHILDSF,Childers,-25.295027,152.403674,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
CHYTWF,Cherry Tree,-37.1018,145.2656,2025-10-24T15:00:00,0.03,0.0,0.0,19465.58,VIC,['Wind']
CLEMGPWF,Clements Gap,-33.489773,138.111695,2025-10-24T15:00:00,11.0213,0.0,0.0,19465.58,SA,['Wind']
CLERMSF,Clermont,-22.839406,147.546031,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
CLOVER,Clover,-36.78515,147.219517,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Hydro']
CLRKCWF,Clarke Creek,-22.850446,149.453252,2025-10-24T15:00:00,2.3232,0.0,0.0,19465.58,QLD,"['Wind', 'Wind']"
CLUNY,Cluny,-42.506229,146.681123,2025-10-24T15:00:00,17.9734,0.0,0.0,19465.58,TAS,['Hydro']
COHUNSF1,Cohuna,-35.880317,144.221531,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Solar']
COLONGRA,Colongra,-33.208781,151.54354,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Gas']
COLUMSF,Columboola,-26.636088,150.28221,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
COLWF01,Collector,-34.823879,149.396795,2025-10-24T15:00:00,9.0913,0.0,0.0,19465.58,NSW,"['Solar', 'Wind']"
COOPGWF,Coopers Gap,-26.717004,151.449177,2025-10-24T15:00:00,160.62,0.0,0.0,19465.58,QLD,['Wind']
CROOKWF2,Crookwell 2,-34.547676,149.589254,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Wind']
CROOKWF3,Crookwell 3,-34.484645,149.54447,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Wind']
CROWLWF,Crowlands,-36.97615,143.097998,2025-10-24T15:00:00,1.9749,0.0,0.0,19465.58,VIC,['Wind']
CRURWF1,Crudine Ridge,-32.864748,149.81297,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Wind']
CRWASF1,Corowa,-35.98629,146.361456,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
CSPVPS,Collinsville,-20.55714,147.820552,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
CTHLWF,Cattle Hill,-42.154845,146.694693,2025-10-24T15:00:00,112.4315,0.0,0.0,19465.58,TAS,['Wind']
CULLERIN,Cullerin Range,-34.750995,149.381027,2025-10-24T15:00:00,1.1,0.0,0.0,19465.58,NSW,['Wind']
DARTM,Dartmouth,-36.55529,147.519872,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Hydro']
DDPS1,Darling Downs,-27.116851,150.895391,2025-10-24T15:00:00,312.0616,13.9986,0.0,19465.58,QLD,"['Gas', 'Solar', 'Wind']"
DDSF,Darling Downs,-27.112,150.8819,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,"['Gas', 'Solar', 'Wind']"
DEIBDL,Bairnsdale,-37.842231,147.563725,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Gas']
DRYCGT,Dry Creek,-34.847293,138.582297,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,SA,"['Gas', 'Solar']"
DULAWF,Dulacca,-26.637485,149.870186,2025-10-24T15:00:00,166.5,0.0,0.0,19465.58,QLD,['Wind']
DUNDWF,Dundonnell,-37.863894,142.943454,2025-10-24T15:00:00,4.31,0.0,0.0,19465.58,VIC,['Wind']
GERMCRK,German Creek,-22.928526,148.549097,2025-10-24T15:00:00,17.036,0.7937000000000001,0.0,19465.58,QLD,['Waste Coal Mine Gas']
EILDON,Eildon,-37.221262,145.920966,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Hydro']
EMERASF,Emerald,-23.50879,148.128017,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,"['Solar', 'Wind']"
ERARING,Eraring,-33.061548,151.524612,2025-10-24T15:00:00,1967.8524,146.0165,0.0,19465.58,NSW,"['Black Coal', 'Battery']"
ERB,Eraring,-33.066837,151.515026,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,"['Black Coal', 'Battery']"
ERGT01,Eraring,-33.062117,151.517224,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,"['Black Coal', 'Battery']"
FINLEYSF,Finley,-35.64421,145.508644,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
FISHER,Fisher,-41.672662,146.268739,2025-10-24T15:00:00,26.42,0.0,0.0,19465.58,TAS,['Hydro']
GANGARR,Gangarri,-26.254813,149.986704,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
GANNBESS,Gannawarra,-33.735056,143.779462,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Solar']
GANNSF,Gannawarra,-35.73,143.7711,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Solar']
GIRGSF,Girgarre,-26.2548,149.9867,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Solar']
GLENSF,Glenrowan,-36.464,146.221,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Solar']
GLRWNSF,Glenrowan West,-36.488083,146.146887,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Solar']
GNNDHSF,Gunnedah,-30.965469,150.367917,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,"['Solar', 'Solar']"
GOONUMSF,Goonumbla,-33.106413,148.099274,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
GORDON,Gordon,-42.740157,145.983375,2025-10-24T15:00:00,23.1852,0.0,0.0,19465.58,TAS,['Hydro']
GRANWF,Granville Harbour,-41.802,145.056,2025-10-24T15:00:00,33.52,0.0,0.0,19465.58,TAS,['Wind']
GSTONE,Gladstone,-23.848741,151.220787,2025-10-24T15:00:00,1040.2794,84.6032,0.0,19465.58,QLD,['Black Coal']
GULLRGWF,Gullen Range,-34.624512,149.458549,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Wind']
GUNNING,Gunning,-34.676361,149.66443,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Wind']
HAMISF,Hamilton,-20.468593,147.799484,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NT,['Solar']
HAMISF,Hamilton,-20.468593,147.799484,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
HAUGHT1,Haughton,-19.732168,147.076137,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
HAYMSF,Hayman,-20.487516,147.744778,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
HD1WF,Hawkesdale,-38.148008,142.360925,2025-10-24T15:00:00,2.62,0.0,0.0,19465.58,VIC,['Wind']
HILLSTN,Hillston Sun,-33.532991,145.522279,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
HUMENSW,Hume,-36.106383,147.032263,2025-10-24T15:00:00,19.9139,0.0,0.0,19465.58,NSW,['Hydro']
HUMEV,Hume,-36.106887,147.032572,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Hydro']
HUNTER,Hunter,-32.793406,151.478353,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Gas']
JBUTTERS,John Butters,-42.15589,145.536508,2025-10-24T15:00:00,8.0325,0.0,0.0,19465.58,TAS,['Hydro']
JEMALNG1,Jemalong,-33.388764,147.669375,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
KAREEYA,Kareeya,-17.766456,145.576884,2025-10-24T15:00:00,86.1475,0.0,0.0,19465.58,QLD,['Hydro']
KENNEDY,Kennedy Energy Park,-20.872792,144.413034,2025-10-24T15:00:00,0.1,0.0,0.0,19465.58,QLD,['Wind']
KIAMSF1,Kiamal,-35.018133,142.302953,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,"['Solar', 'Solar']"
KIATAWF,Kiata,-36.397693,141.746827,2025-10-24T15:00:00,9.0,0.0,0.0,19465.58,VIC,['Wind']
KOGANCK,Kogan Creek,-26.915285,150.748948,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Black Coal']
KSP1,Kidston,-18.88,144.151,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,"['Solar', 'Solar', 'Hydro', 'Wind']"
LADBROKE,Ladbroke Grove,-37.456183,140.782699,2025-10-24T15:00:00,0.02,0.0008,0.0,19465.58,SA,['Gas']
LBBESS,Lake Bonney,-37.738787,140.384672,2025-10-24T15:00:00,5.1,0.0,0.0,19465.58,SA,"['Wind', 'Battery']"
LGAPWF1,Lincoln Gap,-32.546333,137.552763,2025-10-24T15:00:00,58.99,0.0,0.0,19465.58,SA,['Wind']
LILYVASF,Lilyvale,-23.070504,148.413865,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
0TARONGBESS,Tarong,-26.780051,151.912068,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,QLD,['Black Coal']
AGLHAL,Hallett,-33.34931,138.752633,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,SA,"['Wind', 'Gas/Diesel', 'Gas']"
AGLSOM,Somerton,-37.630949,144.953098,2025-10-24T13:00:00,59.875,5.7134,137.644,20960.22,VIC,['Gas']
ANGASTON,Angaston,-34.503948,139.024296,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,SA,"['Liquid Fuel', 'Diesel']"
AVLSF,Avonlie,-34.919115,146.60954,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,NSW,['Solar']
B2PS,Braemar 2,-27.109873,150.907653,2025-10-24T13:00:00,109.8041,10.2592,137.644,20960.22,QLD,['Coal Seam Methane']
MANSLR,Manildra,-33.172831,148.71824,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
MARYRSF,Maryrorough,-27.708973,151.546869,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
MBAHNTH,Moranbah North,-21.978481,148.004809,2025-10-24T15:00:00,19.9,1.0603,0.0,19465.58,QLD,['Waste Coal Mine Gas']
MEADOWBK,Meadowbank,-42.610835,146.846388,2025-10-24T15:00:00,43.2987,0.0,0.0,19465.58,TAS,['Hydro']
MILLMERN,Millmerran,-27.961657,151.28091,2025-10-24T15:00:00,825.8486,57.2115,0.0,19465.58,QLD,['Black Coal']
MINTARO,Mintaro,-33.903149,138.738797,2025-10-24T15:00:00,0.0854,0.0061,0.0,19465.58,SA,['Gas']
MLSP,Mugga Lane,-35.398441,149.14906,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,ACT,['Landfill Gas']
MLWF,Mortons Lane,-37.833186,142.465288,2025-10-24T15:00:00,0.885,0.0,0.0,19465.58,ACT,['Wind']
MLWF,Mortons Lane,-37.833186,142.465288,2025-10-24T15:00:00,0.885,0.0,0.0,19465.58,VIC,['Wind']
MOLNGSF1,Molong,-33.082578,148.900073,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
BHILLGT,Broken Hill,-31.986313,141.42062,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,NSW,"['Solar', 'Diesel']"
BHWF,Bald Hills,-38.758189,145.956062,2025-10-24T13:00:00,13.743,0.0,137.644,20960.22,VIC,['Wind']
BIALAWF,Biala,-34.587836,149.369848,2025-10-24T13:00:00,0.5554,0.0,137.644,20960.22,NSW,['Wind']
BNGSF1,Bungala One,-32.423316,137.841798,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,SA,['Solar']
BNGSF2,Bungala Two,-32.406993,137.840933,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,SA,['Solar']
BOCOROCK,Boco Rock,-36.574527,149.124863,2025-10-24T13:00:00,2.61,0.0,137.644,20960.22,NSW,['Wind']
BODWF,Bodangora,-32.407128,149.04133,2025-10-24T13:00:00,2.1803,0.0,137.644,20960.22,NSW,['Wind']
BOLIVAR,Bolivar,-34.495482,138.387641,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,SA,['Gas']
BOLIVPS,Bolivar,-34.7772,138.5826,2025-10-24T13:00:00,31.76,2.1102,137.644,20960.22,SA,['Gas']
BOMENSF,Bomen,-35.0486,147.4439,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,NSW,['Solar']
MOORAWF1,Moorabool,-37.739433,144.171985,2025-10-24T15:00:00,1.28,0.0,0.0,19465.58,VIC,['Wind']
MURRAY,Murray,-36.245992,148.188552,2025-10-24T15:00:00,712.8001,0.0,0.0,19465.58,QLD,['Diesel']
MUSSELRO,Musselroe,-40.777105,148.006315,2025-10-24T15:00:00,151.3,0.0,0.0,19465.58,TAS,['Wind']
MUWAWF,Murra Warra,-36.438821,142.246003,2025-10-24T15:00:00,105.25,0.0,0.0,19465.58,VIC,['Wind']
NEVERSF,Nevertire,-31.831044,147.705178,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
NEWENSF,New England,-30.627323,151.556425,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,"['Solar', 'Solar']"
NEWPORT,Newport,-37.841374,144.895479,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,['Gas']
NPPPPS,Pelican Point,-34.764365,138.505399,2025-10-24T15:00:00,152.7479,5.0471,0.0,19465.58,SA,['Gas']
NUMURKSF,Numurkah,-36.159275,145.473891,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,VIC,"['Solar', 'Solar']"
NYNGAN,Nyngan,-31.563191,147.074195,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
CETHANA,Cethana,-41.479852,146.134472,2025-10-24T13:00:00,93.2747,0.0,137.644,20960.22,TAS,['Hydro']
CHALLWF,Challicum Hills,-37.395466,143.10459,2025-10-24T13:00:00,3.5,0.0,137.644,20960.22,VIC,['Wind']
CHBESS,Chinchilla,-26.918551,150.745399,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,QLD,['Battery']
CHILDSF,Childers,-25.295027,152.403674,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,QLD,['Solar']
CHYTWF,Cherry Tree,-37.1018,145.2656,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,VIC,['Wind']
CLARESF,Clare,-19.83977,147.21055,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,QLD,"['Solar', 'Solar']"
CLEMGPWF,Clements Gap,-33.489773,138.111695,2025-10-24T13:00:00,2.5933,0.0,137.644,20960.22,SA,['Wind']
CLERMSF,Clermont,-22.839406,147.546031,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,QLD,['Solar']
CLOVER,Clover,-36.78515,147.219517,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,VIC,['Hydro']
QUARANTN,Quarantine,-34.779074,138.522455,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,SA,['Gas']
REECE,Reece,-41.723131,145.136468,2025-10-24T15:00:00,100.0238,0.0,0.0,19465.58,TAS,['Hydro']
REPULSE,Repulse,-42.507987,146.64717,2025-10-24T15:00:00,30.371,0.0,0.0,19465.58,TAS,['Hydro']
ROMA,Roma,-26.576788,148.839485,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Gas']
ROWALLAN,Rowallan,-41.72957,146.218087,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,TAS,['Hydro']
ROYALLA,Royalla,-35.486052,149.141966,2025-10-24T15:00:00,0.001,0.0,0.0,19465.58,ACT,['Solar']
RRSF,Ross River,-19.425305,146.715686,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
RUBICON,Rubicon,-37.292453,145.818202,2025-10-24T15:00:00,0.495,0.0,0.0,19465.58,VIC,['Hydro']
RUGBYR,Rugby Run,-21.940469,147.880877,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
CRURWF1,Crudine Ridge,-32.864748,149.81297,2025-10-24T13:00:00,0.9979,0.0,137.644,20960.22,NSW,['Wind']
CRWASF1,Corowa,-35.98629,146.361456,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,NSW,['Solar']
CSPVPS,Collinsville,-20.55714,147.820552,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,QLD,['Solar']
CTHLWF,Cattle Hill,-42.154845,146.694693,2025-10-24T13:00:00,85.2033,0.0,137.644,20960.22,TAS,['Wind']
CULLERIN,Cullerin Range,-34.750995,149.381027,2025-10-24T13:00:00,1.54,0.0,137.644,20960.22,NSW,['Wind']
DARLSF,Darlington Point,-34.644808,146.035756,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,NSW,['Solar']
DARTM,Dartmouth,-36.55529,147.519872,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,VIC,['Hydro']
DDPS1,Darling Downs,-27.116851,150.895391,2025-10-24T13:00:00,529.7986,20.7514,137.644,20960.22,QLD,"['Gas', 'Solar', 'Wind']"
DDSF,Darling Downs,-27.112,150.8819,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,QLD,"['Gas', 'Solar', 'Wind']"
SRSF,Susan River,-25.420275,152.742028,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Solar']
STANVAC,Port Stanvac,-35.110345,138.490872,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,SA,['Diesel']
STANWELL,Stanwell,-23.507501,150.317884,2025-10-24T15:00:00,1163.7665,81.2013,0.0,19465.58,QLD,['Black Coal']
STARFHILL,Starfish Hill,-35.578983,138.139653,2025-10-24T15:00:00,0.7998000000000001,0.0,0.0,19465.58,SA,['Wind']
STWF,Silverton,-31.86095,141.296349,2025-10-24T15:00:00,4.2573,0.0,0.0,19465.58,NSW,['Wind']
SUNRSF1,Sunraysia,-34.821489,143.50916,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
SUNTPSF,Suntop,-32.5742,148.860469,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Solar']
SWAN_E,Swanbank E,-27.655286,152.818644,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,QLD,['Gas']
TALLAWAR,Tallawarra,-34.523089,150.808566,2025-10-24T15:00:00,0.0,0.0,0.0,19465.58,NSW,['Gas']
GANGARR,Gangarri,-26.254813,149.986704,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,QLD,['Solar']
GANNBESS,Gannawarra,-33.735056,143.779462,2025-10-24T13:00:00,3.5724,0.0,137.644,20960.22,VIC,['Solar']
GANNSF,Gannawarra,-35.73,143.7711,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,VIC,['Solar']
GERMCRK,German Creek,-22.928526,148.549097,2025-10-24T13:00:00,16.787,0.8096,137.644,20960.22,QLD,['Waste Coal Mine Gas']
GIRGSF,Girgarre,-26.2548,149.9867,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,VIC,['Solar']
GLENSF,Glenrowan,-36.464,146.221,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,VIC,['Solar']
GLRWNSF,Glenrowan West,-36.488083,146.146887,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,VIC,['Solar']
GNNDHSF,Gunnedah,-30.965469,150.367917,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,NSW,"['Solar', 'Solar']"
GOONUMSF,Goonumbla,-33.106413,148.099274,2025-10-24T13:00:00,0.0,0.0,137.644,20960.22,NSW,['Solar']
URANQ,Uranquinty,-35.180226,147.21566,2025-10-24T15:00:00,0.0,1.2869,0.0,19465.58,NSW,['Gas']
